1.000000000000000000e+00,8.646871447563171387e-01,3.817221522331237793e-01,1.025025695562362671e-01,3.183726370334625244e-01,1.452805250883102417e-01,2.998458594083786011e-02,3.804436326026916504e-02,4.879584163427352905e-02,1.151356101036071777e-01,5.554689466953277588e-02,1.181513629853725433e-02,4.203295335173606873e-03,1.054558902978897095e-02,3.026064950972795486e-03,4.501350340433418751e-04,8.017930667847394943e-04,0.000000000000000000e+00,2.591484040021896362e-02,7.565700449049472809e-03,1.130856922827661037e-03,3.964033094234764576e-04,1.087805023416876793e-03,0.000000000000000000e+00,5.366440018406137824e-05,0.000000000000000000e+00,0.000000000000000000e+00,4.846466481685638428e-01,3.398162722587585449e-01,1.056871786713600159e-01,3.004483878612518311e-02,9.331364929676055908e-02,3.082389384508132935e-02,3.889291081577539444e-03,8.167169056832790375e-03,0.000000000000000000e+00,1.917727887630462646e-01,9.100143611431121826e-02,1.657326705753803253e-02,4.623502958565950394e-03,1.594232022762298584e-02,0.000000000000000000e+00,7.864783983677625656e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.136391609907150269e-02,3.566170809790492058e-03,0.000000000000000000e+00,2.127727202605456114e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.573984175920486450e-01,6.115436926484107971e-02,1.138572115451097488e-02,3.094992833212018013e-03,1.095226500183343887e-02,0.000000000000000000e+00,5.403052782639861107e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.126972585916519165e-01,3.543883189558982849e-02,0.000000000000000000e+00,2.114429604262113571e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.277490425854921341e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.924006819725036621e+00,9.779669046401977539e-01,1.911841332912445068e-01,7.512598633766174316e-01,4.510778188705444336e-01,6.827776134014129639e-02,1.205424070358276367e-01,2.266351580619812012e-01,0.000000000000000000e+00,1.654202193021774292e-01,4.812746122479438782e-02,5.943574011325836182e-03,4.000563174486160278e-02,1.305550336837768555e-02,1.251509762369096279e-03,2.752523403614759445e-03,3.623678348958492279e-03,0.000000000000000000e+00,3.243032097816467285e-02,5.883018951863050461e-03,5.791263538412749767e-04,5.058198235929012299e-03,1.249993685632944107e-03,0.000000000000000000e+00,2.589683863334357738e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.173565864562988281e-01,3.302561640739440918e-01,5.303273722529411316e-02,2.657539546489715576e-01,1.167769283056259155e-01,1.274804398417472839e-02,2.467963099479675293e-02,3.691126406192779541e-02,0.000000000000000000e+00,2.724928855895996094e-01,7.321026176214218140e-02,8.487383835017681122e-03,6.229289621114730835e-02,1.831927523016929626e-02,0.000000000000000000e+00,3.795309923589229584e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.401329040527343750e-02,2.333767246454954147e-03,0.000000000000000000e+00,2.123720943927764893e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.118400037288665771e-01,4.940297827124595642e-02,5.830774549394845963e-03,4.198310524225234985e-02,1.258521713316440582e-02,0.000000000000000000e+00,2.607351634651422501e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.390254199504852295e-01,2.319181896746158600e-02,0.000000000000000000e+00,2.110448293387889862e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.277490425854921341e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.145716309547424316e-01,2.229066133499145508e+00,4.240854457020759583e-02,2.406928539276123047e-01,1.002253770828247070e+00,2.272759936749935150e-02,8.950829505920410156e-02,7.124712467193603516e-01,0.000000000000000000e+00,3.061057627201080322e-02,1.769316494464874268e-01,7.577755022794008255e-04,6.405337713658809662e-03,5.228261649608612061e-02,0.000000000000000000e+00,1.533733913674950600e-03,1.968679204583168030e-02,0.000000000000000000e+00,3.767130430787801743e-03,3.373209387063980103e-02,0.000000000000000000e+00,5.642616888508200645e-04,6.460691336542367935e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.721496111713349819e-03,0.000000000000000000e+00,2.093640714883804321e-01,9.073576331138610840e-01,7.718800567090511322e-03,5.792906880378723145e-02,3.432468175888061523e-01,0.000000000000000000e+00,1.562281511723995209e-02,1.782103478908538818e-01,0.000000000000000000e+00,4.687943309545516968e-02,2.899582684040069580e-01,0.000000000000000000e+00,8.269535377621650696e-03,7.828120887279510498e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.522938139736652374e-02,0.000000000000000000e+00,1.494403812102973461e-03,1.430263184010982513e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.942874096333980560e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.163468837738037109e-02,2.237280011177062988e-01,0.000000000000000000e+00,5.681114271283149719e-03,5.265387892723083496e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.733241043984889984e-02,0.000000000000000000e+00,1.485064160078763962e-02,1.419007480144500732e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.924481965601444244e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.277490425854921341e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.434929966926574707e-01,6.126681342720985413e-02,1.366659998893737793e+00,6.257572174072265625e-01,1.013331934809684753e-01,5.473389625549316406e-01,3.745784163475036621e-01,5.226843059062957764e-02,0.000000000000000000e+00,4.131789319217205048e-03,1.132386736571788788e-03,1.328692138195037842e-01,3.455140814185142517e-02,2.624138724058866501e-03,3.099422901868820190e-02,1.197124645113945007e-02,9.858451085165143013e-04,0.000000000000000000e+00,4.025908419862389565e-04,0.000000000000000000e+00,2.823311276733875275e-02,4.313142970204353333e-03,3.030111256521195173e-04,3.902699332684278488e-03,1.290941261686384678e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.686672821640968323e-02,1.153464056551456451e-02,6.084325313568115234e-01,2.231695950031280518e-01,2.280080318450927734e-02,1.985397040843963623e-01,1.052015945315361023e-01,1.004194747656583786e-02,0.000000000000000000e+00,5.900168325752019882e-03,0.000000000000000000e+00,2.215842008590698242e-01,5.188855901360511780e-02,4.440778400748968124e-03,4.684968665242195129e-02,1.891938410699367523e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.211096718907356262e-02,2.031359355896711349e-03,0.000000000000000000e+00,1.856189803220331669e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.053375218063592911e-03,0.000000000000000000e+00,1.775931417942047119e-01,3.487069532275199890e-02,3.050783881917595863e-03,3.147597610950469971e-02,1.299748755991458893e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.201210916042327881e-01,2.018664032220840454e-02,0.000000000000000000e+00,1.844589225947856903e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.277490425854921341e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.287795662879943848e-01,3.256175816059112549e-01,5.395714044570922852e-01,1.816853046417236328e+00,3.966892659664154053e-01,2.879244387149810791e-01,3.858289718627929688e-01,2.693173587322235107e-01,0.000000000000000000e+00,2.770381420850753784e-02,9.177545085549354553e-03,3.251898661255836487e-02,1.560163795948028564e-01,1.940238848328590393e-02,8.652539923787117004e-03,1.767027378082275391e-02,7.086564786732196808e-03,0.000000000000000000e+00,3.473981749266386032e-03,8.330594282597303391e-04,4.261230118572711945e-03,3.116280585527420044e-02,2.257415093481540680e-03,8.806528057903051376e-04,1.972157042473554611e-03,6.581218913197517395e-04,0.000000000000000000e+00,1.848413944244384766e-01,8.268176019191741943e-02,2.040170431137084961e-01,7.643296718597412109e-01,1.289948225021362305e-01,7.671687006950378418e-02,1.222357898950576782e-01,6.365109235048294067e-02,0.000000000000000000e+00,4.278290271759033203e-02,1.220889762043952942e-02,5.126403272151947021e-02,2.580086588859558105e-01,2.696444839239120483e-02,1.290640328079462051e-02,2.390070259571075439e-02,9.645102545619010925e-03,0.000000000000000000e+00,1.458576298318803310e-03,0.000000000000000000e+00,2.006910042837262154e-03,1.327918935567140579e-02,1.097801607102155685e-03,0.000000000000000000e+00,8.974315132945775986e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.883408963680267334e-02,8.387428708374500275e-03,3.445099294185638428e-02,2.021699994802474976e-01,1.810480654239654541e-02,8.866610936820507050e-03,1.607661880552768707e-02,6.626119371503591537e-03,0.000000000000000000e+00,1.449460722506046295e-02,0.000000000000000000e+00,1.994367502629756927e-02,1.317302882671356201e-01,1.090940646827220917e-02,0.000000000000000000e+00,8.918228559195995331e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.277490425854921341e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.137807458639144897e-01,8.367403745651245117e-01,4.688221961259841919e-02,2.084918469190597534e-01,1.772817373275756836e+00,7.639923691749572754e-02,2.452185302972793579e-01,1.580929875373840332e+00,0.000000000000000000e+00,6.010624114423990250e-03,4.396649450063705444e-02,7.856432348489761353e-04,7.482063025236129761e-03,1.415024697780609131e-01,1.442947890609502792e-03,6.637116894125938416e-03,8.095268905162811279e-02,0.000000000000000000e+00,5.703303031623363495e-04,5.453366786241531372e-03,9.071877866517752409e-05,6.840830901637673378e-04,2.885745465755462646e-02,0.000000000000000000e+00,6.473312387242913246e-04,9.997036308050155640e-03,0.000000000000000000e+00,5.382977426052093506e-02,2.880542874336242676e-01,6.826353259384632111e-03,5.541259050369262695e-02,7.059527635574340820e-01,1.469805836677551270e-02,5.921287089586257935e-02,5.405762195587158203e-01,0.000000000000000000e+00,8.358472958207130432e-03,6.607592105865478516e-02,1.329528633505105972e-03,8.171259425580501556e-03,2.334816455841064453e-01,0.000000000000000000e+00,9.486960247159004211e-03,1.225149482488632202e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.484033117070794106e-03,0.000000000000000000e+00,3.326758742332458496e-04,1.161806844174861908e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.305131733417510986e-03,0.000000000000000000e+00,5.742213223129510880e-03,4.444430395960807800e-02,9.133770363405346870e-04,5.486449692398309708e-03,1.859549880027770996e-01,0.000000000000000000e+00,6.517476867884397507e-03,8.252149820327758789e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.468508668243885040e-02,0.000000000000000000e+00,3.305967664346098900e-03,1.152228936553001404e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.278225824236869812e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.277490425854921341e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.094180569052696228e-01,3.201402723789215088e-02,5.216345787048339844e-01,6.647852659225463867e-01,7.566448301076889038e-02,1.970744132995605469e+00,1.239504456520080566e+00,5.465462431311607361e-02,0.000000000000000000e+00,1.978084212169051170e-03,0.000000000000000000e+00,2.643348462879657745e-02,2.018931880593299866e-02,1.610100269317626953e-03,1.601632982492446899e-01,7.051055878400802612e-02,8.334435406140983105e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.105662763118743896e-03,2.026672475039958954e-03,0.000000000000000000e+00,3.154036402702331543e-02,9.003940969705581665e-03,7.346693746512755752e-05,0.000000000000000000e+00,2.014902606606483459e-02,0.000000000000000000e+00,1.760129779577255249e-01,1.793720424175262451e-01,1.640069298446178436e-02,8.071506619453430176e-01,4.531429409980773926e-01,7.536951452493667603e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.728171437978744507e-02,2.970188856124877930e-02,0.000000000000000000e+00,2.643930613994598389e-01,1.089016944169998169e-01,1.076694461517035961e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.477105775848031044e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.312650181353092194e-02,4.136300180107355118e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.504773065447807312e-02,2.040499448776245117e-02,0.000000000000000000e+00,2.066144049167633057e-01,7.323382049798965454e-02,7.396816508844494820e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.467874273657798767e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.302129626274108887e-01,4.110449552536010742e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.277490425854921341e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.182042598724365234e-01,9.439943730831146240e-02,4.102029502391815186e-01,9.827243685722351074e-01,1.680350303649902344e-01,9.588994383811950684e-01,1.854412674903869629e+00,1.271254718303680420e-01,0.000000000000000000e+00,6.067913956940174103e-03,1.678619883023202419e-03,1.305279694497585297e-02,5.163779109716415405e-02,4.331227391958236694e-03,5.314456298947334290e-02,1.524847447872161865e-01,3.977016545832157135e-03,0.000000000000000000e+00,5.708935786969959736e-04,0.000000000000000000e+00,1.401881338097155094e-03,6.330211181193590164e-03,4.735053807962685823e-04,6.684988737106323242e-03,3.051683492958545685e-02,3.220046346541494131e-04,0.000000000000000000e+00,5.440603196620941162e-02,1.709864474833011627e-02,1.147798970341682434e-01,3.406049013137817383e-01,3.797870501875877380e-02,3.445234298706054688e-01,7.590227127075195312e-01,3.164732456207275391e-02,0.000000000000000000e+00,8.366728201508522034e-03,0.000000000000000000e+00,2.054526656866073608e-02,7.671625912189483643e-02,6.939455866813659668e-03,8.085422217845916748e-02,2.520062327384948730e-01,3.990528173744678497e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.880567219108343124e-03,0.000000000000000000e+00,3.071001963689923286e-03,1.265762187540531158e-02,1.307169586652889848e-04,0.000000000000000000e+00,5.747884977608919144e-03,0.000000000000000000e+00,1.411445625126361847e-02,5.160258710384368896e-02,4.767358303070068359e-03,5.437255650758743286e-02,1.982839405536651611e-01,2.691505244001746178e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.862564660608768463e-02,0.000000000000000000e+00,3.051809035241603851e-02,1.255534589290618896e-01,1.299000228755176067e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.277490425854921341e-02,0.000000000000000000e+00
0.000000000000000000e+00,8.456260710954666138e-02,3.492424488067626953e-01,6.260802596807479858e-02,2.298200130462646484e-01,9.221860766410827637e-01,1.865426152944564819e-01,4.755175709724426270e-01,2.676744937896728516e+00,0.000000000000000000e+00,1.337835681624710560e-03,9.523006156086921692e-03,1.122807851061224937e-03,5.846182350069284439e-03,4.668837413191795349e-02,4.910186864435672760e-03,2.180259674787521362e-02,1.978181600570678711e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.327318355441093445e-04,0.000000000000000000e+00,5.175108672119677067e-04,5.729076452553272247e-03,4.328264622017741203e-04,2.555147279053926468e-03,3.623302653431892395e-02,0.000000000000000000e+00,1.362737081944942474e-02,8.620491623878479004e-02,1.143706776201725006e-02,5.283963680267333984e-02,3.128092885017395020e-01,4.440353810787200928e-02,1.517544090747833252e-01,1.054227948188781738e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.220409665256738663e-02,0.000000000000000000e+00,7.584377657622098923e-03,7.021056115627288818e-02,6.343286018818616867e-03,3.166534379124641418e-02,3.214110136032104492e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.467174082994461060e-03,0.000000000000000000e+00,1.037255511619150639e-03,1.523547805845737457e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.384130895137786865e-03,0.000000000000000000e+00,5.210415460169315338e-03,4.729121550917625427e-02,4.357794299721717834e-03,2.135743200778961182e-02,2.449792921543121338e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.451755106449127197e-02,0.000000000000000000e+00,1.030773017555475235e-02,1.511709243059158325e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.277490425854921341e-02
1.554542303085327148e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.252612590789794922e-02,8.973649702966213226e-03,5.716718733310699463e-04,8.127174340188503265e-03,2.435537287965416908e-03,0.000000000000000000e+00,1.930570125579833984e+00,0.000000000000000000e+00,3.982007910963147879e-04,6.632465124130249023e-02,2.190144360065460205e-02,2.226547338068485260e-03,1.995009183883666992e-02,1.011162810027599335e-02,7.794041885063052177e-04,6.492921710014343262e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.733579114079475403e-02,3.616748377680778503e-03,2.395591000095009804e-04,3.274420741945505142e-03,1.020611845888197422e-03,0.000000000000000000e+00,7.008453607559204102e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.435252837836742401e-02,1.860209275037050247e-03,0.000000000000000000e+00,1.699798624031245708e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.718165278434753418e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.671511493623256683e-02,3.312060609459877014e-03,2.338158228667452931e-04,2.996736904606223106e-03,9.961433243006467819e-04,0.000000000000000000e+00,2.299132794141769409e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.463927820324897766e-03,6.129137473180890083e-04,0.000000000000000000e+00,5.600606091320514679e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.997100561857223511e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.601915271952748299e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.664026618003845215e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.508936777710914612e-03,6.135191069915890694e-04,0.000000000000000000e+00,5.606136983260512352e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.927346765995025635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.057686284184455872e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
